label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
YES,0.0,0.0,0.0,-0.25923264,0.04149297,-0.15305471,-0.5142325,-0.0031876473,-0.26272148,-0.6809776,-0.04309486,-0.3546006,-0.7588967,-0.13475394,-0.41906193,-0.61635154,-0.7874711,-0.17330208,-0.6598842,-0.35623315,-0.34998542,-0.5785076,-0.15413056,-0.46146318,-0.5345678,-0.17819859,-0.5266558,-0.4044633,-0.8757164,-0.18140864,-0.43429825,-0.3577687,-0.33268055,-0.38306934,-0.16704921,-0.3777859,-0.36471,-0.21997164,-0.393396,-0.17765611,-0.8414494,-0.21230689,-0.2051067,-0.30893785,-0.34483707,-0.1782703,-0.14220725,-0.3133852,-0.17277761,-0.22186819,-0.27591723,0.03643746,-0.7372596,-0.26348987,0.017268777,-0.30069512,-0.3508026,0.013807537,-0.16930293,-0.33459693,0.007522319,-0.23276077,-0.30143964
YES,0.0,0.0,0.0,-0.27198753,0.050179407,-0.16819961,-0.54489565,-0.0067739477,-0.27935973,-0.7175599,-0.08363377,-0.36712724,-0.7778285,-0.2351287,-0.42370752,-0.6207389,-0.78401726,-0.1930632,-0.6512674,-0.34253913,-0.37422335,-0.5716032,-0.1356776,-0.48308855,-0.53758985,-0.16529408,-0.54654115,-0.4107793,-0.88171154,-0.18962523,-0.42871097,-0.32110277,-0.34758928,-0.38044676,-0.13500082,-0.38651627,-0.36962003,-0.19909225,-0.3963746,-0.18320315,-0.8515994,-0.21030997,-0.20425393,-0.27756163,-0.34639955,-0.17885461,-0.12177191,-0.3080645,-0.17709087,-0.20652041,-0.26508662,0.027196022,-0.7469595,-0.2528308,0.012157529,-0.2777217,-0.34890154,0.013645418,-0.16827211,-0.33768144,0.008252807,-0.25044283,-0.30575523
YES,0.0,0.0,0.0,-0.27190444,0.050574023,-0.16247687,-0.552767,-0.009053328,-0.26753306,-0.74127996,-0.08377632,-0.35076866,-0.81472903,-0.23296009,-0.40461525,-0.6317774,-0.77514976,-0.17607743,-0.6671816,-0.35591358,-0.34947774,-0.5881157,-0.14102232,-0.45612648,-0.5487563,-0.15829587,-0.5178518,-0.41956276,-0.8786157,-0.17350636,-0.43984297,-0.3508807,-0.32113805,-0.38968995,-0.15344708,-0.3604301,-0.3753994,-0.20026581,-0.37156528,-0.18953669,-0.853986,-0.19465965,-0.21078786,-0.3053448,-0.3257887,-0.1834381,-0.13945429,-0.2919797,-0.1810784,-0.20939888,-0.25224277,0.023422468,-0.75404006,-0.2364142,0.008086258,-0.30373368,-0.32785827,0.011428973,-0.18279931,-0.31474933,0.0057990053,-0.24608445,-0.2819221
YES,0.0,0.0,0.0,-0.26642874,0.053387012,-0.15586866,-0.52460295,0.02280749,-0.26479724,-0.6932109,-0.004740779,-0.35589623,-0.77589256,-0.09561108,-0.42066586,-0.6289481,-0.77744734,-0.16722329,-0.6824757,-0.3556197,-0.34236726,-0.611746,-0.14356041,-0.4560207,-0.56722647,-0.16569023,-0.5222551,-0.42440596,-0.8841842,-0.16901535,-0.45197642,-0.34445173,-0.31777102,-0.4105934,-0.1577871,-0.36414003,-0.40028498,-0.21690944,-0.38124773,-0.20263791,-0.86323434,-0.19438107,-0.22926301,-0.3050205,-0.32152757,-0.20122467,-0.14551681,-0.29263082,-0.19559184,-0.21858282,-0.2574479,0.0029099928,-0.7673324,-0.24079147,-0.015646102,-0.30637312,-0.32573092,-0.011763977,-0.18397543,-0.31359902,-0.015388712,-0.24980113,-0.2829929
YES,0.0,0.0,0.0,-0.2664528,0.061669495,-0.16220969,-0.5259695,0.028675353,-0.2733557,-0.69832253,-0.0038698856,-0.36489132,-0.77865136,-0.10334804,-0.42832497,-0.64147043,-0.76714784,-0.17600405,-0.68994606,-0.3190088,-0.3561242,-0.6058772,-0.11297108,-0.46872127,-0.5580831,-0.15633014,-0.53405565,-0.4343958,-0.8751286,-0.17592561,-0.4636714,-0.3176192,-0.32833987,-0.4105977,-0.13030991,-0.3698713,-0.39538252,-0.20515306,-0.38300312,-0.20919941,-0.85705644,-0.20060375,-0.23231286,-0.28319067,-0.33319834,-0.19866012,-0.120111085,-0.2989028,-0.19099163,-0.20403357,-0.25930607,0.002245207,-0.76578414,-0.24688308,-0.015155667,-0.2949782,-0.33576196,-0.0077104745,-0.17223275,-0.32265127,-0.0091137,-0.2453518,-0.29083285
YES,0.0,0.0,0.0,-0.27803943,0.055809177,-0.16181083,-0.55670834,-0.011214972,-0.2670054,-0.7408441,-0.09638893,-0.35207418,-0.7956693,-0.25498283,-0.4074432,-0.62736756,-0.77872324,-0.17243777,-0.6779006,-0.3677641,-0.34466445,-0.5966026,-0.15165675,-0.44472975,-0.54793626,-0.15138178,-0.499123,-0.4163028,-0.88003623,-0.17003945,-0.44670355,-0.32752627,-0.32073542,-0.38830638,-0.13551453,-0.35957944,-0.3662781,-0.18376338,-0.36791244,-0.18669955,-0.8559876,-0.19170214,-0.21902004,-0.3013789,-0.32495,-0.1838108,-0.13922589,-0.29293698,-0.17357045,-0.20478033,-0.25195062,0.028684424,-0.75945014,-0.2336547,0.0038166558,-0.31311944,-0.32340783,0.0030242698,-0.18292986,-0.31003332,-0.0029352454,-0.23150086,-0.27597278
YES,0.0,0.0,0.0,-0.28563067,0.064075164,-0.15537639,-0.5740039,0.006989518,-0.25524837,-0.76504606,-0.07118796,-0.33562174,-0.815847,-0.20930348,-0.38859534,-0.66916585,-0.743113,-0.15430188,-0.70151913,-0.3193432,-0.3159381,-0.6249512,-0.119612254,-0.4196046,-0.5798516,-0.14752947,-0.48138013,-0.46180132,-0.8547586,-0.15263167,-0.4753057,-0.32002077,-0.28689983,-0.42650145,-0.14029871,-0.32446525,-0.40906978,-0.19438258,-0.3371664,-0.23462084,-0.84094846,-0.17469656,-0.2505328,-0.30234948,-0.29914528,-0.22417292,-0.14286694,-0.27094805,-0.22133921,-0.2081026,-0.23643494,-0.020450061,-0.7549385,-0.21678057,-0.034751598,-0.3058635,-0.30331835,-0.03503185,-0.16914025,-0.29218695,-0.0434425,-0.20965508,-0.26257455
YES,0.0,0.0,0.0,-0.28205088,0.029326415,-0.14565828,-0.55647093,-0.04549336,-0.23695174,-0.74270135,-0.13355468,-0.31010488,-0.79710215,-0.28874728,-0.3552455,-0.62227595,-0.7827979,-0.1450169,-0.6763533,-0.39185345,-0.29184008,-0.6067837,-0.16418542,-0.37581423,-0.55681574,-0.13705571,-0.42165515,-0.4207003,-0.8853129,-0.1423931,-0.45401794,-0.34555566,-0.2701523,-0.40084037,-0.14459431,-0.30232197,-0.3774197,-0.17327341,-0.3090288,-0.20186481,-0.862149,-0.1610127,-0.23476483,-0.3117293,-0.27529842,-0.20178229,-0.14839175,-0.24366803,-0.18946704,-0.20003527,-0.20584965,0.0016898129,-0.7639609,-0.19855084,-0.023602666,-0.33064917,-0.27741745,-0.025441699,-0.20517865,-0.26420534,-0.031132665,-0.2452146,-0.23188224
YES,0.0,0.0,0.0,-0.28112125,0.05055326,-0.1519535,-0.5603894,-0.010328016,-0.25181088,-0.7479011,-0.08611945,-0.33405083,-0.829586,-0.23557335,-0.38925081,-0.65038687,-0.7596032,-0.15662976,-0.71018225,-0.36970517,-0.32260835,-0.64112353,-0.14296614,-0.42523882,-0.58820856,-0.11611776,-0.48176655,-0.4499155,-0.8682299,-0.15548521,-0.48121685,-0.34786654,-0.29753122,-0.43614972,-0.14339833,-0.34180525,-0.41626757,-0.16817276,-0.35609376,-0.22950697,-0.8530545,-0.17704771,-0.25716376,-0.31689352,-0.30331773,-0.22866929,-0.14213076,-0.2798022,-0.21987939,-0.1938703,-0.24714336,-0.022993386,-0.76382256,-0.21795934,-0.04017827,-0.32669955,-0.30463117,-0.043336496,-0.18305184,-0.29528588,-0.051767875,-0.21715128,-0.26592308
YES,0.0,0.0,0.0,-0.28750572,0.036091067,-0.15278876,-0.57097775,-0.040817067,-0.2503258,-0.76068485,-0.12668583,-0.32872483,-0.81711066,-0.2677177,-0.37867147,-0.62905204,-0.77736324,-0.16001655,-0.6792316,-0.3835167,-0.3202553,-0.61985207,-0.1671213,-0.40985492,-0.57862806,-0.14622253,-0.45783132,-0.4256284,-0.8819473,-0.15898438,-0.4536249,-0.34654438,-0.30347624,-0.410794,-0.14648837,-0.33934268,-0.39182737,-0.17443953,-0.34542283,-0.20348118,-0.86040455,-0.18058221,-0.2282217,-0.30532476,-0.31244865,-0.19950342,-0.13150711,-0.2810712,-0.18841386,-0.17778414,-0.23930071,0.006000371,-0.76480323,-0.22165622,-0.011174946,-0.32393602,-0.31285167,-0.020381836,-0.17672682,-0.30093455,-0.034841556,-0.19989239,-0.26734608
YES,0.0,0.0,0.0,-0.26933354,0.040711794,-0.14726192,-0.5445085,-0.035490308,-0.24129954,-0.7218279,-0.115383,-0.31907564,-0.8253862,-0.2308248,-0.3701295,-0.6132527,-0.78988683,-0.15348716,-0.68257517,-0.44395733,-0.3364132,-0.6092021,-0.1813857,-0.4574056,-0.5415207,-0.09026575,-0.5219316,-0.41013685,-0.8935554,-0.15874402,-0.4406036,-0.42363662,-0.32184651,-0.40374947,-0.18419643,-0.3784101,-0.376189,-0.13808723,-0.393627,-0.18785456,-0.86323994,-0.1879077,-0.20659421,-0.35791698,-0.3257508,-0.18766297,-0.16565019,-0.30753228,-0.17902376,-0.16839486,-0.27288145,0.020983784,-0.75251305,-0.23633829,0.01666304,-0.34216285,-0.3302563,0.004806982,-0.19233671,-0.3209388,-0.009978755,-0.20390788,-0.28769433
YES,0.0,0.0,0.0,-0.2798179,0.054641567,-0.15847138,-0.5711417,0.0018428438,-0.2593074,-0.76617795,-0.071663305,-0.33897066,-0.8616379,-0.22200766,-0.3924275,-0.65407205,-0.75643224,-0.17511146,-0.69202936,-0.35564652,-0.3417498,-0.6112653,-0.12690018,-0.45045888,-0.55821496,-0.097327456,-0.51339185,-0.43864408,-0.8673961,-0.17239559,-0.46051675,-0.37582847,-0.3066524,-0.42028853,-0.17404576,-0.34977686,-0.40268394,-0.17944215,-0.3681961,-0.20539385,-0.85498714,-0.19221677,-0.21988057,-0.35942885,-0.31841213,-0.20411153,-0.18173243,-0.295445,-0.20575452,-0.208701,-0.2651108,0.0135319,-0.7701721,-0.23140077,0.0032004071,-0.37766495,-0.32246298,-0.006167108,-0.22168532,-0.31044164,-0.020494644,-0.22746778,-0.279926
YES,0.0,0.0,0.0,-0.27159217,0.020215545,-0.13066143,-0.553595,-0.08021738,-0.21049434,-0.74281526,-0.17134915,-0.27780288,-0.8666262,-0.2984525,-0.32172722,-0.60611826,-0.79537445,-0.119700044,-0.682558,-0.504734,-0.2874291,-0.62755746,-0.23277366,-0.40135565,-0.5659405,-0.11588422,-0.46066526,-0.40708572,-0.8979986,-0.12740593,-0.44630846,-0.49772036,-0.26562747,-0.4166441,-0.24117938,-0.31753534,-0.3956121,-0.18380082,-0.33410218,-0.18694174,-0.8762487,-0.15851653,-0.20162477,-0.4524963,-0.28326496,-0.19831264,-0.23033687,-0.2687209,-0.20650473,-0.20658872,-0.23844425,0.023158586,-0.77936333,-0.20615838,0.013480149,-0.4389408,-0.28909084,-0.01077928,-0.2572919,-0.27522486,-0.03721004,-0.23241371,-0.24165174
YES,0.0,0.0,0.0,-0.2773195,0.008542821,-0.13043249,-0.5488019,-0.09193565,-0.21350192,-0.73313165,-0.18835847,-0.28212747,-0.84275675,-0.29523972,-0.32675314,-0.6052133,-0.7960634,-0.1352772,-0.6618543,-0.4695823,-0.30228922,-0.6099431,-0.21960689,-0.41264802,-0.5541628,-0.10775095,-0.47030783,-0.4007804,-0.88870054,-0.14207828,-0.43406823,-0.45159516,-0.2853796,-0.41202924,-0.20192619,-0.33981836,-0.39063486,-0.13348874,-0.35888797,-0.17609152,-0.86107326,-0.17019536,-0.19281964,-0.40355995,-0.29949152,-0.20268235,-0.18122709,-0.28593162,-0.21386983,-0.13791059,-0.25657237,0.037153248,-0.75985533,-0.21470447,0.02033203,-0.4094479,-0.3067034,-0.009680501,-0.2336519,-0.29689154,-0.036917713,-0.19964616,-0.26530483
YES,0.0,0.0,0.0,-0.28773776,0.02756378,-0.1277652,-0.5740914,-0.061811637,-0.21019214,-0.7641061,-0.15693708,-0.2795921,-0.8602611,-0.28186882,-0.32629317,-0.624177,-0.78128296,-0.12495686,-0.6750615,-0.44562855,-0.28191563,-0.62276125,-0.208999,-0.39157948,-0.5742311,-0.12523775,-0.4534454,-0.4130551,-0.8883797,-0.13420866,-0.4432168,-0.4474601,-0.2591646,-0.4225674,-0.21572882,-0.31036833,-0.40709192,-0.17014284,-0.3332211,-0.18163237,-0.8700956,-0.16425204,-0.20238331,-0.39436576,-0.27868572,-0.2046663,-0.18847951,-0.2633033,-0.21194136,-0.17365767,-0.2382717,0.03841017,-0.7763317,-0.21126772,0.018749949,-0.40039274,-0.2923205,-0.0077185356,-0.2333965,-0.27930185,-0.032885883,-0.21464449,-0.24933623
YES,0.0,0.0,0.0,-0.2817166,0.018580778,-0.1387793,-0.5651904,-0.07387766,-0.22408925,-0.75411296,-0.16806817,-0.29362634,-0.82169825,-0.3065909,-0.3369811,-0.6153558,-0.78824943,-0.12902597,-0.6704779,-0.4159349,-0.2841581,-0.61311835,-0.18671465,-0.38353893,-0.56248635,-0.14452532,-0.4386981,-0.4136788,-0.88676775,-0.13044886,-0.4436519,-0.39405486,-0.2596863,-0.4133885,-0.18870485,-0.29872194,-0.396813,-0.19808523,-0.31023976,-0.19343033,-0.8623059,-0.15495172,-0.22001053,-0.3370299,-0.27032498,-0.20254749,-0.16707362,-0.2437817,-0.1951442,-0.21444787,-0.2097528,0.011670664,-0.7680697,-0.1983733,-0.013837315,-0.34796593,-0.2756195,-0.024259303,-0.20791996,-0.2618224,-0.03437589,-0.24285604,-0.23093648
YES,0.0,0.0,0.0,-0.27594584,0.03518817,-0.15216309,-0.5603201,-0.048573397,-0.24936134,-0.7451472,-0.13959152,-0.3294436,-0.7979842,-0.29901937,-0.38295463,-0.611356,-0.79135567,-0.14872356,-0.66790295,-0.44129235,-0.3215423,-0.6118867,-0.19718783,-0.4355457,-0.56497973,-0.13576257,-0.4987672,-0.40277717,-0.8961319,-0.14989294,-0.43517372,-0.43816668,-0.29825816,-0.40853164,-0.2211238,-0.3472843,-0.3940589,-0.20075065,-0.36185956,-0.17461777,-0.8731786,-0.17576328,-0.19679104,-0.3668969,-0.3039407,-0.18235388,-0.19287658,-0.283325,-0.18153226,-0.22532012,-0.25076887,0.03849035,-0.77568734,-0.22154094,0.021979664,-0.36510453,-0.30739945,0.008162305,-0.21998796,-0.2975103,-0.009532571,-0.2413729,-0.2680316
YES,0.0,0.0,0.0,-0.2744354,0.03889701,-0.15883356,-0.5610213,-0.03389704,-0.26200777,-0.7447381,-0.1215133,-0.34785303,-0.78752023,-0.2856668,-0.40651533,-0.6172612,-0.78675836,-0.15185182,-0.6770004,-0.47067067,-0.32975563,-0.6244129,-0.2235993,-0.44579193,-0.57849604,-0.16239825,-0.5111023,-0.4098358,-0.8974626,-0.15361056,-0.44388932,-0.4924735,-0.3147827,-0.42133525,-0.25891486,-0.36833027,-0.40499118,-0.22694486,-0.38211158,-0.18143703,-0.8800715,-0.18139338,-0.20004487,-0.40724626,-0.31940126,-0.1879436,-0.22346859,-0.301458,-0.1887213,-0.2566242,-0.26817292,0.032645047,-0.7871073,-0.22942834,0.016277468,-0.3910185,-0.3178759,0.004672149,-0.241661,-0.3085956,-0.012240438,-0.26638484,-0.27972096
YES,0.0,0.0,0.0,-0.28266463,0.036678247,-0.14699608,-0.57997084,-0.05531274,-0.23967096,-0.771907,-0.15436406,-0.3161958,-0.832376,-0.323312,-0.3664985,-0.6225685,-0.7825653,-0.13699396,-0.68016416,-0.43418342,-0.30462164,-0.615799,-0.20902458,-0.41295192,-0.56391484,-0.18168546,-0.47449416,-0.41600356,-0.8953702,-0.14011844,-0.4488506,-0.47122464,-0.2851684,-0.4185106,-0.2550549,-0.33055735,-0.4026574,-0.25461864,-0.34345946,-0.18979934,-0.8829493,-0.16811661,-0.21348873,-0.4164548,-0.30073062,-0.20175758,-0.23051183,-0.28190818,-0.20674917,-0.26610273,-0.2501447,0.022541475,-0.7987971,-0.21463636,0.007946219,-0.41129327,-0.3023249,-0.009535146,-0.25203562,-0.29311678,-0.03404826,-0.2643516,-0.2651975
YES,0.0,0.0,0.0,-0.2776339,0.016401617,-0.13602714,-0.55805445,-0.08565837,-0.22385812,-0.73441017,-0.18357041,-0.2992676,-0.81380904,-0.3243215,-0.35173184,-0.6113245,-0.79138005,-0.13100782,-0.6732355,-0.44983497,-0.30750582,-0.6103074,-0.20978267,-0.42777407,-0.5586082,-0.14031623,-0.49289846,-0.41241482,-0.8965815,-0.138934,-0.44335568,-0.46039873,-0.2845052,-0.4086737,-0.24503455,-0.3381332,-0.39099237,-0.2269363,-0.3571923,-0.1904101,-0.8828061,-0.17109647,-0.20652196,-0.42881534,-0.3039935,-0.19164899,-0.23572268,-0.2885291,-0.19064088,-0.24559972,-0.25755778,0.022067456,-0.8000734,-0.22110397,0.011429011,-0.44317538,-0.3063202,-0.009869857,-0.26573348,-0.2927763,-0.032179978,-0.24851707,-0.26018903
YES,0.0,0.0,0.0,-0.27310285,0.01149278,-0.13756238,-0.54778856,-0.10848921,-0.22159477,-0.73225576,-0.21663801,-0.29036698,-0.8622429,-0.3353556,-0.33427212,-0.59720623,-0.8020878,-0.14090759,-0.6699967,-0.48663652,-0.32127124,-0.6194895,-0.2336629,-0.44038478,-0.5604656,-0.11591999,-0.5007453,-0.3996222,-0.90389866,-0.14673568,-0.43961716,-0.47863367,-0.30609387,-0.4113513,-0.24227391,-0.3630583,-0.37962496,-0.17263333,-0.37725773,-0.17839268,-0.8766053,-0.1762726,-0.19692002,-0.40452182,-0.31345472,-0.18873358,-0.21644755,-0.30051035,-0.18357287,-0.20833087,-0.2681217,0.032060325,-0.7752276,-0.22386676,0.021211358,-0.40177003,-0.31929478,-0.0038174908,-0.24048288,-0.31398273,-0.028384352,-0.22848846,-0.2839199
YES,0.0,0.0,0.0,-0.2700471,0.037877146,-0.15080687,-0.54245967,-0.037817754,-0.25030732,-0.72098404,-0.11686095,-0.3337118,-0.81103504,-0.23844694,-0.3928144,-0.62987155,-0.77669924,-0.14678773,-0.67950517,-0.42027226,-0.33042955,-0.6180799,-0.19898325,-0.45868436,-0.56153977,-0.13996089,-0.53026175,-0.42132995,-0.89219284,-0.15214539,-0.44312575,-0.44182047,-0.30969357,-0.40633905,-0.22842501,-0.3702675,-0.377993,-0.20792994,-0.39119548,-0.1909477,-0.87576455,-0.18259113,-0.19951232,-0.3869333,-0.32214385,-0.18628593,-0.20823397,-0.3108952,-0.18680339,-0.2388884,-0.28250864,0.026497845,-0.7823226,-0.23222014,0.01887827,-0.37176812,-0.327208,0.005184925,-0.21968654,-0.3210696,-0.015321528,-0.24215569,-0.29270595
YES,0.0,0.0,0.0,-0.27393374,0.013683533,-0.13935392,-0.54838914,-0.0809616,-0.22790116,-0.7301136,-0.16902184,-0.30111194,-0.80895895,-0.29224914,-0.34996086,-0.5927275,-0.8054031,-0.1413114,-0.6579037,-0.46136025,-0.29906845,-0.6024728,-0.22598612,-0.3996443,-0.5426021,-0.13611998,-0.4516996,-0.38832363,-0.9133638,-0.14283524,-0.41897228,-0.42925262,-0.27270874,-0.3791666,-0.22071509,-0.31628752,-0.34631538,-0.20095092,-0.3298859,-0.16493991,-0.89138204,-0.16590357,-0.18687366,-0.38378197,-0.2832195,-0.16704981,-0.20871383,-0.2632673,-0.15250061,-0.2267695,-0.23172463,0.047376473,-0.79892117,-0.20719218,0.030241149,-0.40410554,-0.28682485,0.009569274,-0.24336985,-0.27371633,-0.009190237,-0.23752314,-0.24117075
YES,0.0,0.0,0.0,-0.27077824,0.016927306,-0.15191963,-0.55193096,-0.086657524,-0.24529591,-0.7401614,-0.18191302,-0.3213291,-0.8388819,-0.3145115,-0.37132856,-0.5991804,-0.800614,-0.15007725,-0.6629825,-0.44452465,-0.32929245,-0.6053961,-0.21136321,-0.4462243,-0.5499599,-0.14433765,-0.50913095,-0.3964792,-0.91095704,-0.15145075,-0.42484412,-0.4427197,-0.30784616,-0.39020756,-0.23315294,-0.36078402,-0.36543065,-0.2225942,-0.3755659,-0.17439853,-0.890018,-0.17802532,-0.19260943,-0.3802266,-0.3171944,-0.17470858,-0.2062581,-0.30048156,-0.16717327,-0.24225684,-0.2672476,0.033363465,-0.7979765,-0.22425841,0.020525388,-0.38181174,-0.31979683,0.0034472013,-0.22595678,-0.31302243,-0.017505756,-0.24283932,-0.2831228
YES,0.0,0.0,0.0,-0.2713382,0.021180851,-0.15333442,-0.55446494,-0.0784777,-0.24917103,-0.74438107,-0.17158076,-0.3283073,-0.8289259,-0.30457494,-0.3819193,-0.6051569,-0.79610634,-0.14944668,-0.6656052,-0.45852536,-0.32993197,-0.6015325,-0.21597955,-0.448097,-0.5460133,-0.14510083,-0.51206535,-0.4008686,-0.9079582,-0.15152924,-0.42783684,-0.46512538,-0.30840987,-0.3955957,-0.23966633,-0.36212853,-0.3760985,-0.2179162,-0.3771466,-0.17619917,-0.88817716,-0.17913656,-0.1977124,-0.4049674,-0.31748366,-0.18389367,-0.22129697,-0.30150113,-0.18156332,-0.25174928,-0.26933795,0.033131834,-0.79598194,-0.2261456,0.01731045,-0.39336783,-0.318417,0.0006529333,-0.23603326,-0.3097145,-0.019331656,-0.25322136,-0.2795912
YES,0.0,0.0,0.0,-0.27652574,0.021627968,-0.1482467,-0.5595005,-0.074312195,-0.2422564,-0.74549496,-0.16755326,-0.32010728,-0.8389035,-0.30446133,-0.37353826,-0.6112536,-0.79143476,-0.15165953,-0.68386644,-0.43889964,-0.32957488,-0.6175968,-0.19905572,-0.44824782,-0.555133,-0.12001371,-0.5120049,-0.41052392,-0.8966704,-0.15317531,-0.4453424,-0.42905045,-0.3002502,-0.4053772,-0.21775253,-0.35105705,-0.3766824,-0.20372981,-0.36743,-0.18932176,-0.8758791,-0.17891294,-0.2141297,-0.37716508,-0.30417174,-0.19169371,-0.20336439,-0.28208026,-0.17796256,-0.23896004,-0.24929208,0.018290002,-0.78455925,-0.22457446,-0.0022734955,-0.37643266,-0.306427,-0.011059795,-0.22661602,-0.2919534,-0.018965114,-0.25030336,-0.25921926
YES,0.0,0.0,0.0,-0.27108425,0.023909738,-0.15515321,-0.5480861,-0.071454816,-0.25176775,-0.736158,-0.15390614,-0.33027112,-0.8406612,-0.27766195,-0.3831034,-0.60744774,-0.7943597,-0.16056274,-0.6771464,-0.44372758,-0.34360042,-0.6171038,-0.19835512,-0.4613021,-0.55697656,-0.10459506,-0.52149296,-0.40436918,-0.89677167,-0.15850395,-0.43530035,-0.4215426,-0.31233326,-0.39704713,-0.2011851,-0.36301565,-0.37039432,-0.17731188,-0.37645328,-0.18062502,-0.8718825,-0.18138348,-0.19842859,-0.3618255,-0.31045413,-0.17782551,-0.18773875,-0.28662258,-0.16733816,-0.22228973,-0.2505943,0.027928706,-0.774775,-0.22478968,0.012804829,-0.3666735,-0.30996883,0.003507356,-0.22078894,-0.2963941,-0.0070006,-0.24877857,-0.26251346
YES,0.0,0.0,0.0,-0.27880403,0.015506716,-0.1402041,-0.56066805,-0.11058798,-0.21931316,-0.74973273,-0.23599447,-0.28098923,-0.8846751,-0.3760048,-0.3165183,-0.60949403,-0.79279065,-0.13283019,-0.65283567,-0.39694685,-0.2933866,-0.5896245,-0.18617894,-0.39672372,-0.54568523,-0.17268483,-0.45398566,-0.40652716,-0.9027254,-0.13341565,-0.42152685,-0.39469615,-0.2610921,-0.37994426,-0.20032659,-0.29899788,-0.36125672,-0.22661513,-0.31111735,-0.18277532,-0.88615966,-0.15744129,-0.1931084,-0.37705755,-0.27912477,-0.1715875,-0.20715523,-0.25447023,-0.16673006,-0.26175484,-0.2210692,0.03011054,-0.7995404,-0.19964567,0.020594154,-0.38825303,-0.28486446,0.01068551,-0.24034803,-0.27354965,0.000865085,-0.27057153,-0.24271783
YES,0.0,0.0,0.0,-0.27047843,0.018667879,-0.14592282,-0.5464988,-0.09001762,-0.23144895,-0.73716885,-0.19275573,-0.3001326,-0.8824077,-0.32077917,-0.34258142,-0.6043982,-0.79668236,-0.14353004,-0.669894,-0.46237087,-0.31704763,-0.6185759,-0.2272468,-0.42733625,-0.56283,-0.1434355,-0.48357758,-0.4036354,-0.9089382,-0.14362524,-0.43081996,-0.43580696,-0.28839147,-0.3942685,-0.22070284,-0.33522648,-0.36606774,-0.20466079,-0.34725985,-0.17906892,-0.8901774,-0.16839086,-0.18861966,-0.38311252,-0.29994464,-0.16968782,-0.2049481,-0.28144786,-0.15982413,-0.23831832,-0.248033,0.035213575,-0.7982717,-0.21175763,0.027144017,-0.3855646,-0.30376336,0.01280658,-0.22897889,-0.29677856,-0.0010514761,-0.24745446,-0.26648358
YES,0.0,0.0,0.0,-0.2681775,0.022565212,-0.1493219,-0.5399815,-0.061395,-0.23961198,-0.72771966,-0.1495912,-0.31171775,-0.8309707,-0.2845501,-0.35652462,-0.61566985,-0.7880042,-0.14702061,-0.66812766,-0.3902222,-0.3075463,-0.594336,-0.17165194,-0.40702635,-0.53910035,-0.15226242,-0.46203995,-0.4098908,-0.9008123,-0.14535667,-0.43108344,-0.39057177,-0.27805784,-0.38330862,-0.19499817,-0.3157076,-0.35878518,-0.21771236,-0.3260654,-0.18472151,-0.88528407,-0.16723688,-0.19974065,-0.35705987,-0.29082844,-0.17283234,-0.19098918,-0.26485038,-0.16158544,-0.24809429,-0.2302391,0.028070282,-0.79726094,-0.20836943,0.013109821,-0.36996612,-0.29513517,0.005965626,-0.22477081,-0.2852093,-0.0009911626,-0.26004875,-0.2550196
YES,0.0,0.0,0.0,-0.27189314,0.02061216,-0.1496389,-0.5448172,-0.062782064,-0.24052742,-0.731672,-0.1545118,-0.31269652,-0.8146688,-0.29672495,-0.3574528,-0.6131382,-0.7899756,-0.14932936,-0.6660298,-0.3812734,-0.30619285,-0.5967738,-0.17143618,-0.4005995,-0.5473988,-0.17000432,-0.4533937,-0.40879372,-0.8955886,-0.1474626,-0.4380922,-0.38607475,-0.28031516,-0.39647797,-0.19162765,-0.3151736,-0.37725455,-0.22185804,-0.32364032,-0.18550561,-0.8766856,-0.16875844,-0.21202599,-0.3495386,-0.29260164,-0.18693319,-0.1809594,-0.26466084,-0.17536406,-0.23868538,-0.22845845,0.024816751,-0.78641367,-0.20937613,0.0016459001,-0.36778545,-0.29540145,-0.0055924216,-0.22638404,-0.28496033,-0.010113257,-0.26286718,-0.25477985
YES,0.0,0.0,0.0,-0.27502257,0.021216014,-0.1479305,-0.5541088,-0.086132586,-0.23539932,-0.7386273,-0.19652092,-0.3048,-0.8124401,-0.35599044,-0.34732416,-0.59441495,-0.8041584,-0.14457294,-0.64525276,-0.42697728,-0.3029972,-0.58291924,-0.21022123,-0.398449,-0.536648,-0.18191954,-0.44926497,-0.38828897,-0.9139439,-0.14170279,-0.41204318,-0.4088622,-0.2752762,-0.37031382,-0.21073107,-0.31249505,-0.34960786,-0.22717404,-0.32103303,-0.16332534,-0.89708006,-0.16203144,-0.18415281,-0.37828553,-0.28723013,-0.15962243,-0.20945379,-0.2617349,-0.14819014,-0.25619948,-0.22545879,0.047455274,-0.8095632,-0.20118952,0.02884247,-0.39945224,-0.28756645,0.016542746,-0.24952699,-0.27675694,0.006566653,-0.2691375,-0.24498953
